100000
97;8617
97;9396
98;713
98;907
98;1220
98;2282
98;3818
98;4120
98;7033
98;7859
98;8295
99;3434
99;3516
99;4275
99;6071
99;7279
99;8029
100;117
100;350
100;728
100;1369
100;2897
100;4159
100;4376
100;4992
100;5417
100;6129
100;7179
100;7967
101;507
101;597
101;1057
101;4541
101;5595
101;5710
101;5889
101;7201
101;9614
101;9778
101;9925
101;9941
102;2228
102;3829
102;4046
102;4230
102;5519
102;5524
102;5750
102;6037
102;7442
103;239
103;864
103;1064
103;1112
103;2619
103;3234
103;3857
103;4128
103;5039
103;5327
103;6062
103;8059
103;9422
104;3070
104;4718
104;6803
104;7782
104;8062
104;8121
104;8321
105;346
105;1222
105;2276
105;3089
105;3256
105;3789
105;4250
105;4662
105;6230
105;6587
105;6757
105;6840
105;8148
106;356
106;3067
106;3385
106;3447
106;5227
106;6106
106;6422
106;7845
106;8166
106;8589
106;8930
106;8931
107;1430
107;2943
107;3020
107;3448
107;3806
107;3975
107;4465
107;4612
107;5159
107;6304
107;6522
107;7645
107;7851
107;8453
107;8579
108;428
108;1023
108;1741
108;2772
108;3698
108;4634
108;4741
108;5110
108;5943
108;6967
108;8507
108;9403
108;9637
109;2778
109;2997
109;4098
109;4227
109;4789
109;5556
109;8015
109;8245
109;8349
109;9799
110;1527
110;2331
110;3319
110;4269
110;4317
110;5575
110;6225
110;6606
110;8683
111;986
111;1304
111;1324
111;3265
111;6149
111;6345
111;6400
111;6682
111;8607
112;326
112;1486
112;1910
112;1950
112;2742
112;2992
112;4557
112;7189
112;7369
112;8284
113;2868
113;2882
113;4426
113;4643
113;4750
113;5416
113;7959
114;366
114;655
114;1595
114;3517
114;5856
114;5964
114;7123
114;8269
115;212
115;652
115;1233
115;1726
115;2065
115;2079
115;2715
115;4040
115;4985
115;5572
115;6206
115;6302
115;6446
115;7160
115;7193
115;8889
115;9112
115;9325
116;759
116;1063
116;1081
116;1515
116;1631
116;2607
116;4821
116;5309
116;6257
116;6390
116;6637
117;234
117;1695
117;1889
117;3132
117;3486
117;3557
117;4129
117;5684
117;5732
117;5805
117;6215
117;6693
117;7051
117;7147
117;7561
117;7635
117;8785
117;9482
118;2886
118;3284
118;6798
118;8335
118;8393
118;9866
119;1831
119;2080
119;2083
119;3072
119;3565
119;3957
119;4244
119;4559
119;6186
119;6634
119;7063
119;7556
119;8283
119;9789
120;901
120;1665
120;2524
120;2926
120;3539
120;3837
120;4426
120;4890
120;6736
120;7934
120;8445
120;9035
121;1753
121;1923
121;5117
121;7323
122;203
122;479
122;1787
122;2326
122;2862
122;3035
122;4643
122;5446
122;5751
122;6281
122;7097
122;9847
123;595
123;3806
123;5767
123;7949
124;182
124;273
124;1519
124;1792
124;1866
124;1945
124;2177
124;3391
124;3747
124;3922
124;4794
124;5464
124;5595
124;7035
124;8669
124;9297
125;835
125;1252
125;1463
125;1770
125;2193
125;2608
125;5297
125;5522
125;6162
125;6277
125;6852
125;7767
125;8879
125;9473
126;351
126;477
126;924
126;1473
126;1943
126;3079
126;3527
126;6174
126;6581
126;8322
127;688
127;1245
127;1398
127;2008
127;2762
127;5154
127;5201
127;6181
127;7197
127;7229
127;7446
127;7743
127;7794
128;272
128;431
128;2551
128;3297
128;3491
128;5161
128;7384
128;7526
128;7532
128;8455
128;8505
128;8670
128;8805
129;432
129;1368
129;3026
129;3378
129;6062
129;7911
129;7993
129;9296
130;2946
130;7122
130;7999
130;8020
131;2530
131;5761
131;6091
131;7073
131;7300
131;8020
131;8477
131;8781
131;9439
131;9665
132;421
132;1701
132;3947
132;4488
132;7014
132;7211
132;7813
132;8877
133;1721
133;2068
133;3106
133;3121
133;4197
133;5782
133;7786
133;8384
133;8640
134;1436
134;1622
134;6950
134;7441
134;8960
134;8969
134;9181
135;1249
135;1301
135;2394
135;2445
135;4325
135;4609
135;4637
135;5093
135;6576
135;7680
135;7839
135;8999
136;4711
136;5148
136;5351
136;5971
136;6018
136;6173
137;839
137;3299
137;4016
137;4403
137;4497
137;5150
137;5421
137;6093
137;7181
137;8175
137;9355
137;9594
137;9958
138;319
138;2412
138;2474
138;2870
138;3341
138;3599
138;4264
138;4505
138;4694
138;5747
138;5891
138;6077
138;7879
139;1297
139;1312
139;8816
139;9004
140;1009
140;1219
140;1449
140;1891
140;3927
140;4089
140;4129
140;4538
140;4966
140;5093
140;5547
140;6189
140;7378
140;7839
140;8493
140;8914
141;265
141;550
141;1014
141;1061
141;5283
141;6164
141;6565
141;6626
141;7020
141;8880
141;8885
141;9077
141;9231
141;9754
142;845
142;1092
142;1122
142;1529
142;1758
142;2248
142;5550
142;8316
142;8585
143;1322
143;2266
143;3186
143;4407
143;4445
143;4945
143;6955
143;9944
144;255
144;1037
144;1596
144;1639
144;3204
144;3340
144;4096
144;6408
144;6888
144;6952
144;7194
144;9458
144;9839
145;473
145;1504
145;1890
145;3914
145;5005
145;6634
146;1048
146;1372
146;1830
146;1951
146;2007
146;3479
146;4101
146;4346
146;5115
146;5639
146;6017
146;6384
146;6639
146;9781
147;569
147;883
147;3141
147;4756
147;6743
147;7639
147;8585
148;585
148;1421
148;4482
148;4612
148;6016
148;6697
148;6757
148;8021
149;676
149;1063
149;2569
149;2949
149;4597
149;5056
149;6922
149;7911
149;8239
150;2013
150;9053
151;516
151;795
151;1681
151;2194
151;3122
151;3894
151;4976
151;5640
151;6752
151;7939
151;8753
151;8777
151;9678
152;3045
152;3564
152;4633
152;7160
152;8084
153;183
153;232
153;1052
153;1305
153;1790
153;2043
153;2576
153;3506
153;3855
153;5570
153;6271
153;9591
154;1512
154;1847
154;3304
154;5515
154;7241
154;7573
154;8549
154;9636
155;1185
155;1338
155;2070
155;3480
155;4482
155;6191
155;6773
155;7202
155;8658
155;9632
156;1868
156;1959
156;2412
156;3745
156;3797
156;4074
156;6369
156;7338
156;7690
156;8992
156;9834
157;904
157;1876
157;2216
157;5265
157;5786
157;6736
157;9445
157;9529
157;9810
158;624
158;842
158;1564
158;2042
158;2576
158;2857
158;3022
158;3405
158;3674
158;3702
158;3975
158;4361
158;5754
158;6257
158;6440
158;6657
158;6665
158;7688
158;7873
158;8134
159;996
159;3842
159;4509
159;4693
159;5979
159;7490
159;9015
159;9379
160;1328
160;3106
160;5741
160;6198
160;7717
160;9024
161;554
161;1084
161;1172
161;3898
161;4410
161;4789
161;4947
161;5619
161;6348
161;7218
161;7673
161;8060
161;8869
161;9086
162;508
162;1010
162;1045
162;2880
162;2996
162;3362
162;4541
162;5034
162;5369
162;6409
162;7846
162;7944
162;8473
163;1772
163;3197
163;4285
163;4660
163;4724
163;5112
163;7645
163;8530
164;2310
164;3447
164;3658
164;4104
164;4559
164;5244
164;5710
164;7583
164;7994
165;1577
165;3321
165;5991
165;6548
165;8483
165;9021
165;9198
165;9496
165;9744
166;5615
166;5643
166;6517
166;6856
166;7845
166;8933
166;9737
166;9782
166;9789
167;1719
167;2460
167;6749
167;9666
168;950
168;1291
168;1341
168;1345
168;2099
168;2744
168;2968
168;3054
168;3962
168;4499
168;6903
168;7288
169;3401
169;3989
169;4319
169;6482
169;8834
169;8944
169;9826
170;1463
170;1565
170;3309
170;3632
170;4811
170;5123
170;6184
170;6404
170;7397
170;7962
170;8719
170;8907
170;9553
171;572
171;1244
171;1540
171;1756
171;2177
171;2988
171;3505
171;3724
171;4228
171;4531
171;4644
171;5538
171;5949
171;6926
172;2403
172;3894
172;3918
172;4833
172;4845
172;6122
172;6529
173;2509
173;2641
173;4056
173;4344
173;4632
173;5086
173;6790
173;8059
173;8065
173;8905
174;4903
174;5453
174;5705
174;5831
174;6493
174;7117
174;7456
174;7658
175;2594
175;3454
175;3484
175;6778
175;8091
175;8926
176;1461
176;3307
176;4003
176;4279
176;5101
176;7424
176;8556
177;330
177;497
177;1153
177;1317
177;1343
177;1580
177;2161
177;2259
177;2303
177;2950
177;4259
177;4512
177;5780
177;8222
177;9545
178;545
178;691
178;1716
178;4314
178;5322
178;5807
178;9598
179;435
179;2793
179;2888
179;3054
179;4205
179;4627
179;5304
179;5356
179;5580
179;6251
179;6774
179;9996
180;625
180;707
180;767
180;1580
180;1595
180;3753
180;4661
180;5466
180;5743
180;5851
180;9350
181;497
181;615
181;1939
181;2600
181;2661
181;2817
181;3709
181;5164
181;6386
181;7004
181;7393
181;7873
181;8362
182;1320
182;3813
182;5933
182;6257
182;6573
182;7238
182;9771
183;262
183;292
183;1319
183;1513
183;1866
183;4401
183;8321
183;8886
184;1075
184;1109
184;1659
184;1688
184;5453
184;5547
184;6038
184;6496
184;7971
184;8470
184;9631
185;236
185;487
185;3934
185;7822
185;9336
185;9421
185;9863
186;745
186;3521
186;3539
186;3841
186;4901
186;8503
186;8934
187;733
187;802
187;1392
187;2353
187;3526
187;3696
187;5737
187;8635
188;1265
188;1363
188;2220
188;2566
188;3300
188;4296
188;8291
188;9048
188;9588
189;2214
189;4703
189;7065
189;9261
189;9835
190;333
190;4842
190;5057
190;5512
190;6226
190;8025
190;9188
191;359
191;521
191;1412
191;1983
191;6057
191;6943
191;7639
191;8311
191;8362
191;8747
191;8793
191;8928
192;1075
192;1451
192;6306
192;7886
193;776
193;1266
193;3966
193;4276
193;4341
193;4860
193;7580
193;8428
193;9693
194;1870
194;2000
194;2762
194;2831
194;5057
194;5839
194;7977
194;8094
194;9137
195;2871
195;4256
195;5605
195;6019
195;6333
195;7232
195;8949
196;683
196;894
196;1296
196;1698
196;2615
196;3023
196;3132
196;3846
196;3959
196;4386
196;5121
196;5130
196;5506
196;8688
196;8926
196;9077
197;2035
197;2158
197;4946
197;5191
197;5751
197;5786
197;5894
197;6267
197;9577
197;9595
198;1067
198;1324
198;1862
198;2892
198;3042
198;5207
198;6381
198;9078
198;9382
199;839
199;1821
199;2756
199;4212
199;5711
199;6432
199;6797
199;7343
199;7583
199;7601
199;8052
199;8530
200;1452
200;4240
200;4328
200;4716
200;4717
200;5416
200;6338
200;6371
200;8084
200;8125
200;8312
201;734
201;861
201;1623
201;1859
201;1948
201;2427
201;3088
201;3594
201;5257
201;5352
201;7112
201;8273
202;570
202;1050
202;3282
202;3433
202;4953
202;5187
202;5192
202;7773
202;9281
202;9892
203;869
203;2046
203;2836
203;3066
203;3280
203;3336
203;3981
203;5869
203;7670
203;8646
204;952
204;1374
204;4170
204;4451
204;6289
204;7957
204;8860
204;9757
205;931
205;3605
205;4425
205;4974
205;7695
205;8139
205;8710
205;8732
205;9580
205;9592
206;292
206;861
206;1490
206;2164
206;2729
206;2838
206;5014
206;5125
206;6145
206;6395
206;6907
206;8109
206;9298
207;4964
207;7146
207;8202
207;9416
207;9641
208;1180
208;2547
208;3296
208;3891
208;3970
208;4582
208;5985
208;6331
208;7219
208;7605
208;9441
209;1499
209;1873
209;2524
209;2886
209;5452
209;5794
209;6084
209;7234
209;7279
209;8335
209;9610
210;2132
210;3983
210;4258
210;5024
210;6047
210;7855
210;8182
210;8767
211;743
211;3176
211;3832
211;3857
211;4414
211;4752
211;5638
211;8333
211;8496
211;9382
212;612
212;644
212;1867
212;2075
212;2380
212;2761
212;5727
212;8248
212;9227
212;9702
213;1308
213;1550
213;1554
213;3391
213;3859
213;7565
213;8429
213;8630
213;8838
213;9324
214;642
214;1522
214;4013
214;5409
214;6896
214;7180
214;7372
214;7615
214;8363
214;9599
215;507
215;891
215;2167
215;2186
215;2474
215;3807
215;4095
215;6274
215;6536
215;7525
215;8927
215;9425
215;9697
215;9995
216;972
216;1210
216;2472
216;3352
216;3801
216;4120
216;4830
216;4836
216;6485
216;8742
216;9317
216;9390
216;9694
216;9726
217;438
217;1129
217;1288
217;2110
217;3289
217;3613
217;5338
217;6474
217;6534
217;6543
217;7020
217;7374
217;8027
217;8655
217;9398
217;9759
217;9800
218;1044
218;6400
218;7776
218;7842
218;8406
218;9213
219;408
219;1087
219;7118
219;7518
219;7828
219;8410
219;8433
219;9908
220;266
220;479
220;787
220;1250
220;1319
220;1419
220;2940
220;3769
220;3858
220;4426
220;6623
220;8915
220;9943
221;1062
221;1068
221;5772
221;6772
221;6797
221;6984
221;9968
222;314
222;900
222;1167
222;2403
222;3016
222;3419
222;4668
222;4755
222;6508
222;6515
222;7727
222;9285
223;1142
223;1188
223;1504
223;3324
223;4165
223;8522
223;9779
224;1842
224;2702
224;3154
224;3330
224;3799
224;6220
224;7157
224;8984
225;1129
225;2763
225;5429
225;6439
225;7445
225;8660
226;1030
226;2140
226;3086
226;4566
226;6634
226;6935
226;7768
226;8002
226;8151
226;9594
226;9719
227;575
227;1567
227;1689
227;1865
227;1881
227;3925
227;4566
227;4946
227;5093
227;5869
227;6193
227;6640
228;1093
228;1532
228;1909
228;1935
228;2888
228;4947
228;6059
228;6498
228;6753
228;7136
228;7223
228;9184
228;9506
229;1085
229;1691
229;3737
229;4183
229;5540
229;8783
229;9129
229;9421
230;524
230;992
230;1780
230;3026
230;3163
230;4766
230;5712
230;6657
230;6683
230;6695
230;9204
230;9499
230;9628
231;785
231;2694
231;2754
231;5552
231;6110
231;7392
232;631
232;1176
232;1194
232;1587
232;2366
232;2501
232;6219
232;8396
232;8620
232;9038
232;9121
232;9436
233;261
233;1948
233;4083
233;4721
233;4899
233;4937
233;6670
233;7366
233;7586
233;7731
233;8010
233;8218
233;8836
233;8872
233;9170
234;345
234;461
234;464
234;817
234;1280
234;2062
234;2476
234;3657
234;4531
234;4543
234;4786
234;5290
234;5506
234;5541
234;7168
234;8570
234;8583
234;8998
235;480
235;2942
235;4743
235;5993
235;9206
235;9591
235;9799
236;3939
236;4758
236;6460
236;6990
236;7101
236;8336
236;9444
236;9806
237;1205
237;2390
237;3131
237;3447
237;4336
237;6658
237;7851
237;8295
237;8933
237;9619
237;9831
238;2051
238;2514
238;4519
238;5935
238;6359
238;8580
239;758
239;815
239;821
239;1424
239;2261
239;2704
239;4195
239;4317
239;5538
239;6080
239;6695
239;6778
239;8150
239;9131
240;395
240;2281
240;2468
240;3536
240;3745
240;8343
240;8505
240;9695
241;257
241;652
241;1036
241;4031
241;4173
241;4735
241;6983
241;7311
241;7340
241;8732
241;9395
242;2863
242;2914
242;3829
242;5064
242;6646
242;7574
242;8264
242;8987
243;2187
243;2668
243;2907
243;3437
243;3446
243;3543
243;4166
243;5457
243;6088
243;9142
244;423
244;927
244;1690
244;1906
244;2064
244;2285
244;2814
244;2951
244;3921
244;4844
244;5380
244;5485
244;5690
244;5733
244;7329
244;9567
245;2845
245;3090
245;3140
245;5929
245;6190
245;8111
245;8428
245;8495
245;8907
246;2347
246;3328
246;3601
246;4083
246;4270
246;5796
246;8022
246;8124
246;9545
247;539
247;1012
247;1950
247;3084
247;3549
247;4665
247;4795
247;7230
247;7559
247;7739
247;7811
247;9020
247;9561
247;9565
248;477
248;699
248;2579
248;4000
248;4148
248;6156
248;6622
249;733
249;1184
249;1773
249;2910
249;3681
249;4962
249;5001
249;5935
249;8012
249;8682
249;8967
249;9057
250;1140
250;1613
250;2032
250;2363
250;4027
250;4273
250;4511
250;5775
250;6948
251;2326
251;3049
251;4066
251;4393
251;4948
251;5056
251;5460
251;7531
251;9834
252;473
252;3138
252;3274
252;4259
252;6090
252;8166
252;8440
252;8644
252;9212
253;759
253;3162
253;4047
253;9841
254;487
254;1296
254;2195
254;2839
254;4577
254;4596
254;4617
254;4891
254;5543
254;5869
254;6031
254;6707
255;515
255;1626
255;1892
255;3261
255;5128
255;5296
255;5322
255;6802
255;7054
255;7620
255;8064
255;8820
255;9074
255;9550
255;9565
256;610
256;2138
256;3855
256;4521
256;5161
256;5911
256;7215
256;7561
256;8408
256;9198
256;9232
257;1000
257;2427
257;3645
257;4859
257;5655
257;7939
257;7958
257;8919
258;1216
258;1233
258;3636
258;4040
258;5432
258;5512
258;6706
259;920
259;991
259;1619
259;2158
259;2573
259;3109
259;4193
259;6169
259;6309
259;6382
259;8599
259;9357
260;364
260;1010
260;1020
260;1622
260;2561
260;4903
260;5511
260;6929
261;882
261;1785
261;2385
261;3196
261;3390
261;3876
261;7671
261;9508
262;1143
262;1498
262;6664
263;1030
263;1629
263;2745
263;2897
263;4489
263;4509
263;4574
263;6073
263;6147
263;6961
263;7522
263;9156
263;9850
264;930
264;2058
264;3268
264;3382
264;3558
264;6369
264;7584
264;8227
264;8257
264;8305
264;9428
265;535
265;1850
265;1957
265;2237
265;2896
265;4970
265;6989
265;7033
265;8346
265;9553
266;1451
266;1806
266;2230
266;2377
266;4444
266;5571
266;6472
266;8555
266;8653
267;610
267;2351
267;2480
267;3350
267;3635
267;4128
267;4657
267;4808
267;5018
267;7469
267;8944
267;9549
268;937
268;3395
268;3434
268;4075
268;4429
268;5150
268;5368
268;9570
268;9693
269;581
269;1344
269;3472
269;4141
269;4354
269;8897
270;544
270;621
270;1324
270;2342
270;3724
270;3872
270;4387
270;4937
270;7049
270;7288
270;7416
270;7669
270;9059
271;828
271;1125
271;1732
271;3105
271;3547
271;6416
271;6477
271;6813
271;7360
272;974
272;2212
272;3550
272;6421
272;6479
272;6832
272;8455
272;8802
272;9072
273;486
273;1633
273;4601
273;4797
273;5792
273;8802
273;8806
274;308
274;338
274;1014
274;1976
274;2036
274;2899
274;2900
274;4102
274;5085
274;5269
274;6522
274;6539
274;7331
274;7613
274;9579
274;9685
275;1983
275;2280
275;2497
275;4096
275;5317
275;5543
275;6049
275;6222
275;6306
275;6539
275;8344
275;9066
276;1599
276;2161
276;2614
276;2878
276;3254
276;3563
276;6198
276;6892
276;8447
276;9444
276;9471
277;1770
277;2961
277;5272
277;9656
277;9789
278;527
278;680
278;903
278;2311
278;3096
278;3412
278;3540
278;4373
278;5060
278;5439
278;6473
278;6909
278;8302
278;9185
278;9672
279;2775
279;5089
279;6171
279;7002
279;7575
279;8566
279;8755
279;9598
280;536
280;760
280;2078
280;2387
280;2470
280;3762
280;5255
280;7522
280;9391
281;1005
281;2363
281;3103
281;4564
281;7874
281;7958
281;8003
282;1000
282;1255
282;1562
282;2089
282;4125
282;4640
282;5148
282;7915
282;8663
282;9500
282;9703
282;9960
283;1385
283;1843
283;1959
283;2214
283;2991
283;3449
283;4398
283;5830
283;6444
283;8694
284;1027
284;1498
284;1584
284;1923
284;2099
284;2832
284;3009
284;4606
284;4899
284;8868
285;499
285;1933
285;4998
285;5296
285;5350
285;6919
285;7047
285;8281
285;8898
286;780
286;919
286;989
286;2790
